Time [second],Thrust [N],mdot [kg/s]
3.64581875,925.63737,0.408636364
3.64665208,925.63737,0.408636364
3.64748541,925.63737,0.408636364
3.64831874,915.68428,0.404242424
3.64915207,915.68428,0.404242424
3.6499854,915.68428,0.404242424
3.65081873,915.68428,0.404242424
3.65165206,915.68428,0.404242424
3.65248539,915.68428,0.404242424
3.65331872,915.68428,0.404242424
3.65415205,915.68428,0.404242424
3.65498538,915.68428,0.404242424
3.65581871,905.73119,0.399848485
3.65665204,915.68428,0.404242424
3.65748537,915.68428,0.404242424
3.6583187,905.73119,0.399848485
3.65915203,915.68428,0.404242424
3.65998536,905.73119,0.399848485
3.66081869,905.73119,0.399848485
3.66165202,905.73119,0.399848485
3.66248535,905.73119,0.399848485
3.66331868,905.73119,0.399848485
3.66415201,905.73119,0.399848485
3.66498534,905.73119,0.399848485
3.66581867,905.73119,0.399848485
3.666652,895.7781,0.395454545
3.66748533,905.73119,0.399848485
3.66831866,905.73119,0.399848485
3.66915199,895.7781,0.395454545
3.66998532,895.7781,0.395454545
3.67081865,895.7781,0.395454545
3.67165198,895.7781,0.395454545
3.67248531,895.7781,0.395454545
3.67331864,895.7781,0.395454545
3.67415197,895.7781,0.395454545
3.6749853,895.7781,0.395454545
3.67581863,895.7781,0.395454545
3.67665196,885.82501,0.391060606
3.67748529,885.82501,0.391060606
3.67831862,885.82501,0.391060606
3.67915195,885.82501,0.391060606
3.67998528,885.82501,0.391060606
3.68081861,885.82501,0.391060606
3.68165194,885.82501,0.391060606
3.68248527,885.82501,0.391060606
3.6833186,885.82501,0.391060606
3.68415193,885.82501,0.391060606
3.68498526,875.87192,0.386666667
3.68581859,875.87192,0.386666667
3.68665192,875.87192,0.386666667
3.68748525,875.87192,0.386666667
3.68831858,875.87192,0.386666667
3.68915191,875.87192,0.386666667
3.68998524,875.87192,0.386666667
3.69081857,875.87192,0.386666667
3.6916519,875.87192,0.386666667
3.69248523,865.91883,0.382272727
3.69331856,865.91883,0.382272727
3.69415189,865.91883,0.382272727
3.69498522,865.91883,0.382272727
3.69581855,865.91883,0.382272727
3.69665188,865.91883,0.382272727
3.69748521,865.91883,0.382272727
3.69831854,865.91883,0.382272727
3.69915187,865.91883,0.382272727
3.6999852,855.96574,0.377878788
3.70081853,855.96574,0.377878788
3.70165186,855.96574,0.377878788
3.70248519,855.96574,0.377878788
3.70331852,855.96574,0.377878788
3.70415185,855.96574,0.377878788
3.70498518,846.01265,0.373484848
3.70581851,846.01265,0.373484848
3.70665184,846.01265,0.373484848
3.70748517,846.01265,0.373484848
3.7083185,846.01265,0.373484848
3.70915183,846.01265,0.373484848
3.70998516,836.05956,0.369090909
3.71081849,836.05956,0.369090909
3.71165182,836.05956,0.369090909
3.71248515,836.05956,0.369090909
3.71331848,836.05956,0.369090909
3.71415181,836.05956,0.369090909
3.71498514,836.05956,0.369090909
3.71581847,826.10647,0.36469697
3.7166518,826.10647,0.36469697
3.71748513,826.10647,0.36469697
3.71831846,826.10647,0.36469697
3.71915179,826.10647,0.36469697
3.71998512,816.15338,0.36030303
3.72081845,826.10647,0.36469697
3.72165178,816.15338,0.36030303
3.72248511,816.15338,0.36030303
3.72331844,816.15338,0.36030303
3.72415177,806.20029,0.355909091
3.7249851,816.15338,0.36030303
3.72581843,806.20029,0.355909091
3.72665176,806.20029,0.355909091
3.72748509,806.20029,0.355909091
3.72831842,806.20029,0.355909091
3.72915175,806.20029,0.355909091
3.72998508,806.20029,0.355909091
3.73081841,806.20029,0.355909091
3.73165174,806.20029,0.355909091
3.73248507,796.2472,0.351515152
3.7333184,796.2472,0.351515152
3.73415173,796.2472,0.351515152
3.73498506,796.2472,0.351515152
3.73581839,796.2472,0.351515152
3.73665172,786.29411,0.347121212
3.73748505,786.29411,0.347121212
3.73831838,786.29411,0.347121212
3.73915171,786.29411,0.347121212
3.73998504,786.29411,0.347121212
3.74081837,786.29411,0.347121212
3.7416517,776.34102,0.342727273
3.74248503,776.34102,0.342727273
3.74331836,776.34102,0.342727273
3.74415169,776.34102,0.342727273
3.74498502,776.34102,0.342727273
3.74581835,776.34102,0.342727273
3.74665168,766.38793,0.338333333
3.74748501,776.34102,0.342727273
3.74831834,766.38793,0.338333333
3.74915167,766.38793,0.338333333
3.749985,766.38793,0.338333333
3.75081833,756.43484,0.333939394
3.75165166,766.38793,0.338333333
3.75248499,756.43484,0.333939394
3.75331832,756.43484,0.333939394
3.75415165,756.43484,0.333939394
3.75498498,756.43484,0.333939394
3.75581831,756.43484,0.333939394
3.75665164,746.48175,0.329545455
3.75748497,746.48175,0.329545455
3.7583183,746.48175,0.329545455
3.75915163,746.48175,0.329545455
3.75998496,746.48175,0.329545455
3.76081829,736.52866,0.325151515
3.76165162,746.48175,0.329545455
3.76248495,736.52866,0.325151515
3.76331828,736.52866,0.325151515
3.76415161,736.52866,0.325151515
3.76498494,726.57557,0.320757576
3.76581827,726.57557,0.320757576
3.7666516,726.57557,0.320757576
3.76748493,726.57557,0.320757576
3.76831826,726.57557,0.320757576
3.76915159,716.62248,0.316363636
3.76998492,716.62248,0.316363636
3.77081825,716.62248,0.316363636
3.77165158,716.62248,0.316363636
3.77248491,716.62248,0.316363636
3.77331824,706.66939,0.311969697
3.77415157,706.66939,0.311969697
3.7749849,706.66939,0.311969697
3.77581823,706.66939,0.311969697
3.77665156,696.7163,0.307575758
3.77748489,696.7163,0.307575758
3.77831822,696.7163,0.307575758
3.77915155,696.7163,0.307575758
3.77998488,696.7163,0.307575758
3.78081821,696.7163,0.307575758
3.78165154,686.76321,0.303181818
3.78248487,686.76321,0.303181818
3.7833182,686.76321,0.303181818
3.78415153,676.81012,0.298787879
3.78498486,676.81012,0.298787879
3.78581819,676.81012,0.298787879
3.78665152,676.81012,0.298787879
3.78748485,676.81012,0.298787879
3.78831818,666.85703,0.294393939
3.78915151,666.85703,0.294393939
3.78998484,666.85703,0.294393939
3.79081817,666.85703,0.294393939
3.7916515,656.90394,0.29
3.79248483,656.90394,0.29
3.79331816,656.90394,0.29
3.79415149,656.90394,0.29
3.79498482,656.90394,0.29
3.79581815,646.95085,0.285606061
3.79665148,646.95085,0.285606061
3.79748481,646.95085,0.285606061
3.79831814,636.99776,0.281212121
3.79915147,646.95085,0.285606061
3.7999848,636.99776,0.281212121
3.80081813,636.99776,0.281212121
3.80165146,636.99776,0.281212121
3.80248479,627.04467,0.276818182
3.80331812,627.04467,0.276818182
3.80415145,627.04467,0.276818182
3.80498478,627.04467,0.276818182
3.80581811,627.04467,0.276818182
3.80665144,627.04467,0.276818182
3.80748477,617.09158,0.272424242
3.8083181,627.04467,0.276818182
3.80915143,617.09158,0.272424242
3.80998476,617.09158,0.272424242
3.81081809,617.09158,0.272424242
3.81165142,607.13849,0.268030303
3.81248475,607.13849,0.268030303
3.81331808,607.13849,0.268030303
3.81415141,607.13849,0.268030303
3.81498474,607.13849,0.268030303
3.81581807,597.1854,0.263636364
3.8166514,597.1854,0.263636364
3.81748473,597.1854,0.263636364
3.81831806,597.1854,0.263636364
3.81915139,597.1854,0.263636364
3.81998472,597.1854,0.263636364
3.82081805,587.23231,0.259242424
3.82165138,587.23231,0.259242424
3.82248471,587.23231,0.259242424
3.82331804,587.23231,0.259242424
3.82415137,587.23231,0.259242424
3.8249847,577.27922,0.254848485
3.82581803,577.27922,0.254848485
3.82665136,577.27922,0.254848485
3.82748469,577.27922,0.254848485
3.82831802,567.32613,0.250454545
3.82915135,567.32613,0.250454545
3.82998468,567.32613,0.250454545
3.83081801,567.32613,0.250454545
3.83165134,567.32613,0.250454545
3.83248467,567.32613,0.250454545
3.833318,557.37304,0.246060606
3.83415133,557.37304,0.246060606
3.83498466,557.37304,0.246060606
3.83581799,557.37304,0.246060606
3.83665132,547.41995,0.241666667
3.83748465,547.41995,0.241666667
3.83831798,547.41995,0.241666667
3.83915131,547.41995,0.241666667
3.83998464,537.46686,0.237272727
3.84081797,537.46686,0.237272727
3.8416513,537.46686,0.237272727
3.84248463,537.46686,0.237272727
3.84331796,537.46686,0.237272727
3.84415129,527.51377,0.232878788
3.84498462,527.51377,0.232878788
3.84581795,527.51377,0.232878788
3.84665128,527.51377,0.232878788
3.84748461,527.51377,0.232878788
3.84831794,517.56068,0.228484848
3.84915127,517.56068,0.228484848
3.8499846,517.56068,0.228484848
3.85081793,507.60759,0.224090909
3.85165126,507.60759,0.224090909
3.85248459,507.60759,0.224090909
3.85331792,507.60759,0.224090909
3.85415125,507.60759,0.224090909
3.85498458,497.6545,0.21969697
3.85581791,497.6545,0.21969697
3.85665124,497.6545,0.21969697
3.85748457,497.6545,0.21969697
3.8583179,487.70141,0.21530303
3.85915123,497.6545,0.21969697
3.85998456,487.70141,0.21530303
3.86081789,487.70141,0.21530303
3.86165122,487.70141,0.21530303
3.86248455,477.74832,0.210909091
3.86331788,477.74832,0.210909091
3.86415121,477.74832,0.210909091
3.86498454,477.74832,0.210909091
3.86581787,477.74832,0.210909091
3.8666512,467.79523,0.206515152
3.86748453,467.79523,0.206515152
3.86831786,467.79523,0.206515152
3.86915119,467.79523,0.206515152
3.86998452,457.84214,0.202121212
3.87081785,457.84214,0.202121212
3.87165118,457.84214,0.202121212
3.87248451,457.84214,0.202121212
3.87331784,457.84214,0.202121212
3.87415117,447.88905,0.197727273
3.8749845,447.88905,0.197727273
3.87581783,447.88905,0.197727273
3.87665116,437.93596,0.193333333
3.87748449,437.93596,0.193333333
3.87831782,437.93596,0.193333333
3.87915115,437.93596,0.193333333
3.87998448,437.93596,0.193333333
3.88081781,427.98287,0.188939394
3.88165114,427.98287,0.188939394
3.88248447,427.98287,0.188939394
3.8833178,427.98287,0.188939394
3.88415113,418.02978,0.184545455
3.88498446,418.02978,0.184545455
3.88581779,418.02978,0.184545455
3.88665112,418.02978,0.184545455
3.88748445,418.02978,0.184545455
3.88831778,418.02978,0.184545455
3.88915111,418.02978,0.184545455
3.88998444,408.07669,0.180151515
3.89081777,408.07669,0.180151515
3.8916511,408.07669,0.180151515
3.89248443,398.1236,0.175757576
3.89331776,398.1236,0.175757576
3.89415109,398.1236,0.175757576
3.89498442,398.1236,0.175757576
3.89581775,398.1236,0.175757576
3.89665108,398.1236,0.175757576
3.89748441,398.1236,0.175757576
3.89831774,388.17051,0.171363636
3.89915107,388.17051,0.171363636
3.8999844,388.17051,0.171363636
3.90081773,388.17051,0.171363636
3.90165106,378.21742,0.166969697
3.90248439,388.17051,0.171363636
3.90331772,378.21742,0.166969697
3.90415105,378.21742,0.166969697
3.90498438,378.21742,0.166969697
3.90581771,368.26433,0.162575758
3.90665104,378.21742,0.166969697
3.90748437,368.26433,0.162575758
3.9083177,368.26433,0.162575758
3.90915103,368.26433,0.162575758
3.90998436,368.26433,0.162575758
3.91081769,368.26433,0.162575758
3.91165102,358.31124,0.158181818
3.91248435,358.31124,0.158181818
3.91331768,358.31124,0.158181818
3.91415101,358.31124,0.158181818
3.91498434,358.31124,0.158181818
3.91581767,358.31124,0.158181818
3.916651,348.35815,0.153787879
3.91748433,348.35815,0.153787879
3.91831766,348.35815,0.153787879
3.91915099,348.35815,0.153787879
3.91998432,348.35815,0.153787879
3.92081765,348.35815,0.153787879
3.92165098,338.40506,0.149393939
3.92248431,348.35815,0.153787879
3.92331764,338.40506,0.149393939
3.92415097,338.40506,0.149393939
3.9249843,338.40506,0.149393939
3.92581763,338.40506,0.149393939
3.92665096,338.40506,0.149393939
3.92748429,338.40506,0.149393939
3.92831762,328.45197,0.145
3.92915095,328.45197,0.145
3.92998428,328.45197,0.145
3.93081761,328.45197,0.145
3.93165094,328.45197,0.145
3.93248427,328.45197,0.145
3.9333176,328.45197,0.145
3.93415093,328.45197,0.145
3.93498426,318.49888,0.140606061
3.93581759,318.49888,0.140606061
3.93665092,318.49888,0.140606061
3.93748425,318.49888,0.140606061
3.93831758,318.49888,0.140606061
3.93915091,308.54579,0.136212121
3.93998424,318.49888,0.140606061
3.94081757,318.49888,0.140606061
3.9416509,308.54579,0.136212121
3.94248423,308.54579,0.136212121
3.94331756,308.54579,0.136212121
3.94415089,308.54579,0.136212121
3.94498422,308.54579,0.136212121
3.94581755,298.5927,0.131818182
3.94665088,298.5927,0.131818182
3.94748421,298.5927,0.131818182
3.94831754,298.5927,0.131818182
3.94915087,298.5927,0.131818182
3.9499842,298.5927,0.131818182
3.95081753,298.5927,0.131818182
3.95165086,298.5927,0.131818182
3.95248419,298.5927,0.131818182
3.95331752,298.5927,0.131818182
3.95415085,288.63961,0.127424242
3.95498418,288.63961,0.127424242
3.95581751,288.63961,0.127424242
3.95665084,288.63961,0.127424242
3.95748417,288.63961,0.127424242
3.9583175,288.63961,0.127424242
3.95915083,288.63961,0.127424242
3.95998416,288.63961,0.127424242
3.96081749,288.63961,0.127424242
3.96165082,288.63961,0.127424242
3.96248415,278.68652,0.123030303
3.96331748,278.68652,0.123030303
3.96415081,278.68652,0.123030303
3.96498414,278.68652,0.123030303
3.96581747,278.68652,0.123030303
3.9666508,278.68652,0.123030303
3.96748413,278.68652,0.123030303
3.96831746,278.68652,0.123030303
3.96915079,268.73343,0.118636364
3.96998412,268.73343,0.118636364
3.97081745,268.73343,0.118636364
3.97165078,268.73343,0.118636364
3.97248411,268.73343,0.118636364
3.97331744,268.73343,0.118636364
3.97415077,268.73343,0.118636364
3.9749841,268.73343,0.118636364
3.97581743,268.73343,0.118636364
3.97665076,268.73343,0.118636364
3.97748409,268.73343,0.118636364
3.97831742,268.73343,0.118636364
3.97915075,258.78034,0.114242424
3.97998408,258.78034,0.114242424
3.98081741,258.78034,0.114242424
3.98165074,258.78034,0.114242424
3.98248407,258.78034,0.114242424
3.9833174,258.78034,0.114242424
3.98415073,258.78034,0.114242424
3.98498406,258.78034,0.114242424
3.98581739,258.78034,0.114242424
3.98665072,258.78034,0.114242424
3.98748405,248.82725,0.109848485
3.98831738,258.78034,0.114242424
3.98915071,248.82725,0.109848485
3.98998404,248.82725,0.109848485
3.99081737,248.82725,0.109848485
3.9916507,248.82725,0.109848485
3.99248403,248.82725,0.109848485
3.99331736,248.82725,0.109848485
3.99415069,248.82725,0.109848485
3.99498402,248.82725,0.109848485
3.99581735,248.82725,0.109848485
3.99665068,248.82725,0.109848485
3.99748401,248.82725,0.109848485
3.99831734,248.82725,0.109848485
3.99915067,248.82725,0.109848485
3.999984,238.87416,0.105454545
4.00081733,238.87416,0.105454545
4.00165066,238.87416,0.105454545
4.00248399,238.87416,0.105454545
4.00331732,238.87416,0.105454545
4.00415065,238.87416,0.105454545
4.00498398,238.87416,0.105454545
4.00581731,238.87416,0.105454545
4.00665064,238.87416,0.105454545
4.00748397,238.87416,0.105454545
4.0083173,238.87416,0.105454545
4.00915063,238.87416,0.105454545
4.00998396,238.87416,0.105454545
4.01081729,228.92107,0.101060606
4.01165062,238.87416,0.105454545
4.01248395,238.87416,0.105454545
4.01331728,228.92107,0.101060606
4.01415061,228.92107,0.101060606
4.01498394,228.92107,0.101060606
4.01581727,228.92107,0.101060606
4.0166506,228.92107,0.101060606
4.01748393,228.92107,0.101060606
4.01831726,228.92107,0.101060606
4.01915059,228.92107,0.101060606
4.01998392,228.92107,0.101060606
4.02081725,228.92107,0.101060606
4.02165058,228.92107,0.101060606
4.02248391,218.96798,0.096666667
4.02331724,228.92107,0.101060606
4.02415057,228.92107,0.101060606
4.0249839,218.96798,0.096666667
4.02581723,228.92107,0.101060606
4.02665056,218.96798,0.096666667
4.02748389,218.96798,0.096666667
4.02831722,228.92107,0.101060606
4.02915055,218.96798,0.096666667
4.02998388,218.96798,0.096666667
4.03081721,218.96798,0.096666667
4.03165054,218.96798,0.096666667
4.03248387,218.96798,0.096666667
4.0333172,218.96798,0.096666667
4.03415053,218.96798,0.096666667
4.03498386,218.96798,0.096666667
4.03581719,218.96798,0.096666667
4.03665052,218.96798,0.096666667
4.03748385,218.96798,0.096666667
4.03831718,218.96798,0.096666667
4.03915051,218.96798,0.096666667
4.03998384,209.01489,0.092272727
4.04081717,218.96798,0.096666667
4.0416505,209.01489,0.092272727
4.04248383,209.01489,0.092272727
4.04331716,209.01489,0.092272727
4.04415049,209.01489,0.092272727
4.04498382,209.01489,0.092272727
4.04581715,209.01489,0.092272727
4.04665048,209.01489,0.092272727
4.04748381,209.01489,0.092272727
4.04831714,209.01489,0.092272727
4.04915047,209.01489,0.092272727
4.0499838,209.01489,0.092272727
4.05081713,209.01489,0.092272727
4.05165046,209.01489,0.092272727
4.05248379,209.01489,0.092272727
4.05331712,209.01489,0.092272727
4.05415045,209.01489,0.092272727
4.05498378,199.0618,0.087878788
4.05581711,199.0618,0.087878788
4.05665044,209.01489,0.092272727
4.05748377,199.0618,0.087878788
4.0583171,199.0618,0.087878788
4.05915043,199.0618,0.087878788
4.05998376,199.0618,0.087878788
4.06081709,199.0618,0.087878788
4.06165042,199.0618,0.087878788
4.06248375,199.0618,0.087878788
4.06331708,199.0618,0.087878788
4.06415041,199.0618,0.087878788
4.06498374,199.0618,0.087878788
4.06581707,199.0618,0.087878788
4.0666504,199.0618,0.087878788
4.06748373,199.0618,0.087878788
4.06831706,199.0618,0.087878788
4.06915039,199.0618,0.087878788
4.06998372,199.0618,0.087878788
4.07081705,199.0618,0.087878788
4.07165038,199.0618,0.087878788
4.07248371,199.0618,0.087878788
4.07331704,199.0618,0.087878788
4.07415037,189.10871,0.083484848
4.0749837,189.10871,0.083484848
4.07581703,189.10871,0.083484848
4.07665036,189.10871,0.083484848
4.07748369,189.10871,0.083484848
4.07831702,189.10871,0.083484848
4.07915035,189.10871,0.083484848
4.07998368,189.10871,0.083484848
4.08081701,189.10871,0.083484848
4.08165034,189.10871,0.083484848
4.08248367,189.10871,0.083484848
4.083317,189.10871,0.083484848
4.08415033,189.10871,0.083484848
4.08498366,189.10871,0.083484848
4.08581699,189.10871,0.083484848
4.08665032,189.10871,0.083484848
4.08748365,189.10871,0.083484848
4.08831698,189.10871,0.083484848
4.08915031,189.10871,0.083484848
4.08998364,189.10871,0.083484848
4.09081697,179.15562,0.079090909
4.0916503,189.10871,0.083484848
4.09248363,179.15562,0.079090909
4.09331696,189.10871,0.083484848
4.09415029,189.10871,0.083484848
4.09498362,179.15562,0.079090909
4.09581695,179.15562,0.079090909
4.09665028,179.15562,0.079090909
4.09748361,179.15562,0.079090909
4.09831694,179.15562,0.079090909
4.09915027,179.15562,0.079090909
4.0999836,179.15562,0.079090909
4.10081693,179.15562,0.079090909
4.10165026,179.15562,0.079090909
4.10248359,179.15562,0.079090909
4.10331692,179.15562,0.079090909
4.10415025,179.15562,0.079090909
4.10498358,179.15562,0.079090909
4.10581691,179.15562,0.079090909
4.10665024,169.20253,0.07469697
4.10748357,179.15562,0.079090909
4.1083169,179.15562,0.079090909
4.10915023,179.15562,0.079090909
4.10998356,179.15562,0.079090909
4.11081689,169.20253,0.07469697
4.11165022,169.20253,0.07469697
4.11248355,169.20253,0.07469697
4.11331688,169.20253,0.07469697
4.11415021,169.20253,0.07469697
4.11498354,169.20253,0.07469697
4.11581687,169.20253,0.07469697
4.1166502,169.20253,0.07469697
4.11748353,169.20253,0.07469697
4.11831686,169.20253,0.07469697
4.11915019,169.20253,0.07469697
4.11998352,169.20253,0.07469697
4.12081685,169.20253,0.07469697
4.12165018,169.20253,0.07469697
4.12248351,169.20253,0.07469697
4.12331684,169.20253,0.07469697
4.12415017,169.20253,0.07469697
4.1249835,169.20253,0.07469697
4.12581683,169.20253,0.07469697
4.12665016,169.20253,0.07469697
4.12748349,169.20253,0.07469697
4.12831682,169.20253,0.07469697
4.12915015,169.20253,0.07469697
4.12998348,159.24944,0.07030303
4.13081681,169.20253,0.07469697
4.13165014,159.24944,0.07030303
4.13248347,169.20253,0.07469697
4.1333168,169.20253,0.07469697
4.13415013,169.20253,0.07469697
4.13498346,159.24944,0.07030303
4.13581679,159.24944,0.07030303
4.13665012,159.24944,0.07030303
4.13748345,159.24944,0.07030303
4.13831678,159.24944,0.07030303
4.13915011,159.24944,0.07030303
4.13998344,159.24944,0.07030303
4.14081677,159.24944,0.07030303
4.1416501,159.24944,0.07030303
4.14248343,159.24944,0.07030303
4.14331676,159.24944,0.07030303
4.14415009,159.24944,0.07030303
4.14498342,159.24944,0.07030303
4.14581675,159.24944,0.07030303
4.14665008,159.24944,0.07030303
4.14748341,159.24944,0.07030303
4.14831674,159.24944,0.07030303
4.14915007,159.24944,0.07030303
4.1499834,159.24944,0.07030303
4.15081673,159.24944,0.07030303
4.15165006,159.24944,0.07030303
4.15248339,159.24944,0.07030303
4.15331672,159.24944,0.07030303
4.15415005,159.24944,0.07030303
4.15498338,159.24944,0.07030303
4.15581671,159.24944,0.07030303
4.15665004,159.24944,0.07030303
4.15748337,159.24944,0.07030303
4.1583167,159.24944,0.07030303
4.15915003,159.24944,0.07030303
4.15998336,149.29635,0.065909091
4.16081669,149.29635,0.065909091
4.16165002,149.29635,0.065909091
4.16248335,149.29635,0.065909091
4.16331668,149.29635,0.065909091
4.16415001,149.29635,0.065909091
4.16498334,149.29635,0.065909091
4.16581667,149.29635,0.065909091
4.16665,149.29635,0.065909091
4.16748333,149.29635,0.065909091
4.16831666,149.29635,0.065909091
4.16914999,149.29635,0.065909091
4.16998332,149.29635,0.065909091
4.17081665,149.29635,0.065909091
4.17164998,149.29635,0.065909091
4.17248331,149.29635,0.065909091
4.17331664,149.29635,0.065909091
4.17414997,149.29635,0.065909091
4.1749833,149.29635,0.065909091
4.17581663,149.29635,0.065909091
4.17664996,149.29635,0.065909091
4.17748329,149.29635,0.065909091
4.17831662,149.29635,0.065909091
4.17914995,149.29635,0.065909091
4.17998328,149.29635,0.065909091
4.18081661,149.29635,0.065909091
4.18164994,149.29635,0.065909091
4.18248327,149.29635,0.065909091
4.1833166,149.29635,0.065909091
4.18414993,149.29635,0.065909091
4.18498326,149.29635,0.065909091
4.18581659,149.29635,0.065909091
4.18664992,139.34326,0.061515152
4.18748325,149.29635,0.065909091
4.18831658,139.34326,0.061515152
4.18914991,139.34326,0.061515152
4.18998324,139.34326,0.061515152
4.19081657,139.34326,0.061515152
4.1916499,149.29635,0.065909091
4.19248323,149.29635,0.065909091
4.19331656,139.34326,0.061515152
4.19414989,149.29635,0.065909091
4.19498322,139.34326,0.061515152
4.19581655,139.34326,0.061515152
4.19664988,139.34326,0.061515152
4.19748321,139.34326,0.061515152
4.19831654,139.34326,0.061515152
4.19914987,139.34326,0.061515152
4.1999832,139.34326,0.061515152
4.20081653,139.34326,0.061515152
4.20164986,139.34326,0.061515152
4.20248319,139.34326,0.061515152
4.20331652,139.34326,0.061515152
4.20414985,139.34326,0.061515152
4.20498318,149.29635,0.065909091
4.20581651,139.34326,0.061515152
4.20664984,139.34326,0.061515152
4.20748317,139.34326,0.061515152
4.2083165,139.34326,0.061515152
4.20914983,139.34326,0.061515152
4.20998316,139.34326,0.061515152
4.21081649,139.34326,0.061515152
4.21164982,139.34326,0.061515152
4.21248315,139.34326,0.061515152
4.21331648,139.34326,0.061515152
4.21414981,139.34326,0.061515152
4.21498314,139.34326,0.061515152
4.21581647,139.34326,0.061515152
4.2166498,139.34326,0.061515152
4.21748313,139.34326,0.061515152
4.21831646,129.39017,0.057121212
4.21914979,139.34326,0.061515152
4.21998312,139.34326,0.061515152
4.22081645,129.39017,0.057121212
4.22164978,139.34326,0.061515152
4.22248311,139.34326,0.061515152
4.22331644,129.39017,0.057121212
4.22414977,139.34326,0.061515152
4.2249831,129.39017,0.057121212
4.22581643,129.39017,0.057121212
4.22664976,129.39017,0.057121212
4.22748309,129.39017,0.057121212
4.22831642,129.39017,0.057121212
4.22914975,129.39017,0.057121212
4.22998308,129.39017,0.057121212
4.23081641,129.39017,0.057121212
4.23164974,129.39017,0.057121212
4.23248307,129.39017,0.057121212
4.2333164,129.39017,0.057121212
4.23414973,129.39017,0.057121212
4.23498306,129.39017,0.057121212
4.23581639,129.39017,0.057121212
4.23664972,129.39017,0.057121212
4.23748305,129.39017,0.057121212
4.23831638,129.39017,0.057121212
4.23914971,129.39017,0.057121212
4.23998304,129.39017,0.057121212
4.24081637,129.39017,0.057121212
4.2416497,129.39017,0.057121212
4.24248303,129.39017,0.057121212
4.24331636,129.39017,0.057121212
4.24414969,129.39017,0.057121212
4.24498302,129.39017,0.057121212
4.24581635,129.39017,0.057121212
4.24664968,129.39017,0.057121212
4.24748301,129.39017,0.057121212
4.24831634,129.39017,0.057121212
4.24914967,129.39017,0.057121212
4.249983,129.39017,0.057121212
4.25081633,129.39017,0.057121212
4.25164966,129.39017,0.057121212
4.25248299,129.39017,0.057121212
4.25331632,129.39017,0.057121212
4.25414965,129.39017,0.057121212
4.25498298,129.39017,0.057121212
4.25581631,129.39017,0.057121212
4.25664964,129.39017,0.057121212
4.25748297,129.39017,0.057121212
4.2583163,129.39017,0.057121212
4.25914963,119.43708,0.052727273
4.25998296,129.39017,0.057121212
4.26081629,129.39017,0.057121212
4.26164962,119.43708,0.052727273
4.26248295,129.39017,0.057121212
4.26331628,119.43708,0.052727273
4.26414961,119.43708,0.052727273
4.26498294,129.39017,0.057121212
4.26581627,119.43708,0.052727273
4.2666496,119.43708,0.052727273
4.26748293,119.43708,0.052727273
4.26831626,119.43708,0.052727273
4.26914959,119.43708,0.052727273
4.26998292,119.43708,0.052727273
4.27081625,119.43708,0.052727273
4.27164958,119.43708,0.052727273
4.27248291,119.43708,0.052727273
4.27331624,119.43708,0.052727273
4.27414957,119.43708,0.052727273
4.2749829,119.43708,0.052727273
4.27581623,119.43708,0.052727273
4.27664956,119.43708,0.052727273
4.27748289,119.43708,0.052727273
4.27831622,119.43708,0.052727273
4.27914955,119.43708,0.052727273
4.27998288,119.43708,0.052727273
4.28081621,119.43708,0.052727273
4.28164954,119.43708,0.052727273
4.28248287,119.43708,0.052727273
4.2833162,119.43708,0.052727273
4.28414953,119.43708,0.052727273
4.28498286,119.43708,0.052727273
4.28581619,119.43708,0.052727273
4.28664952,119.43708,0.052727273
4.28748285,119.43708,0.052727273
4.28831618,119.43708,0.052727273
4.28914951,119.43708,0.052727273
4.28998284,119.43708,0.052727273
4.29081617,119.43708,0.052727273
4.2916495,119.43708,0.052727273
4.29248283,119.43708,0.052727273
4.29331616,119.43708,0.052727273
4.29414949,119.43708,0.052727273
4.29498282,119.43708,0.052727273
4.29581615,119.43708,0.052727273
4.29664948,119.43708,0.052727273
4.29748281,119.43708,0.052727273
4.29831614,119.43708,0.052727273
4.29914947,119.43708,0.052727273
4.2999828,109.48399,0.048333333
4.30081613,109.48399,0.048333333
4.30164946,119.43708,0.052727273
4.30248279,109.48399,0.048333333
4.30331612,119.43708,0.052727273
4.30414945,119.43708,0.052727273
4.30498278,109.48399,0.048333333
4.30581611,119.43708,0.052727273
4.30664944,119.43708,0.052727273
4.30748277,109.48399,0.048333333
4.3083161,109.48399,0.048333333
4.30914943,109.48399,0.048333333
4.30998276,109.48399,0.048333333
4.31081609,109.48399,0.048333333
4.31164942,109.48399,0.048333333
4.31248275,109.48399,0.048333333
4.31331608,109.48399,0.048333333
4.31414941,109.48399,0.048333333
4.31498274,109.48399,0.048333333
4.31581607,109.48399,0.048333333
4.3166494,109.48399,0.048333333
4.31748273,109.48399,0.048333333
4.31831606,109.48399,0.048333333
4.31914939,109.48399,0.048333333
4.31998272,109.48399,0.048333333
4.32081605,109.48399,0.048333333
4.32164938,109.48399,0.048333333
4.32248271,109.48399,0.048333333
4.32331604,109.48399,0.048333333
4.32414937,109.48399,0.048333333
4.3249827,109.48399,0.048333333
4.32581603,109.48399,0.048333333
4.32664936,109.48399,0.048333333
4.32748269,109.48399,0.048333333
4.32831602,109.48399,0.048333333
4.32914935,109.48399,0.048333333
4.32998268,109.48399,0.048333333
4.33081601,109.48399,0.048333333
4.33164934,109.48399,0.048333333
