Mach,alpha_deg,Reynolds,CA
0.9,0.0,100000000,0.704
0.9,2.0,10000,1.349
0.9,2.0,40000,1.085
0.9,2.0,100000,0.978
0.9,2.0,500000,0.858
0.9,2.0,1000000,0.823
0.9,2.0,10000000,0.746
0.9,2.0,20000000,0.731
0.9,2.0,50000000,0.714
0.9,2.0,75000000,0.708
0.9,2.0,100000000,0.704
0.9,4.0,10000,1.348
0.9,4.0,40000,1.084
0.9,4.0,100000,0.977
0.9,4.0,500000,0.857
0.9,4.0,1000000,0.822
0.9,4.0,10000000,0.746
0.9,4.0,20000000,0.730
0.9,4.0,50000000,0.714
0.9,4.0,75000000,0.707
0.9,4.0,100000000,0.703
0.9,6.0,10000,1.345
0.9,6.0,40000,1.082
0.9,6.0,100000,0.975
0.9,6.0,500000,0.856
0.9,6.0,1000000,0.821
0.9,6.0,10000000,0.744
0.9,6.0,20000000,0.729
0.9,6.0,50000000,0.713
0.9,6.0,75000000,0.706
0.9,6.0,100000000,0.702
0.9,8.0,10000,1.342
0.9,8.0,40000,1.079
0.9,8.0,100000,0.972
0.9,8.0,500000,0.853
0.9,8.0,1000000,0.818
0.9,8.0,10000000,0.742
0.9,8.0,20000000,0.727
0.9,8.0,50000000,0.710
0.9,8.0,75000000,0.704
0.9,8.0,100000000,0.700
0.9,10.0,10000,1.337
0.9,10.0,40000,1.075
0.9,10.0,100000,0.968
0.9,10.0,500000,0.849
0.9,10.0,1000000,0.815
0.9,10.0,10000000,0.739
0.9,10.0,20000000,0.724
0.9,10.0,50000000,0.707
0.9,10.0,75000000,0.701
0.9,10.0,100000000,0.697
0.9,12.0,10000,1.330
0.9,12.0,40000,1.069
0.9,12.0,100000,0.963
0.9,12.0,500000,0.844
0.9,12.0,1000000,0.810
0.9,12.0,10000000,0.734
0.9,12.0,20000000,0.719
0.9,12.0,50000000,0.703
0.9,12.0,75000000,0.697
0.9,12.0,100000000,0.693
0.9,14.0,10000,1.321
0.9,14.0,40000,1.061
0.9,14.0,100000,0.956
0.9,14.0,500000,0.838
0.9,14.0,1000000,0.803
0.9,14.0,10000000,0.728
0.9,14.0,20000000,0.713
0.9,14.0,50000000,0.697
0.9,14.0,75000000,0.690
0.9,14.0,100000000,0.686
0.9,16.0,10000,1.310
0.9,16.0,40000,1.051
0.9,16.0,100000,0.946
0.9,16.0,500000,0.828
0.9,16.0,1000000,0.794
0.9,16.0,10000000,0.719
0.9,16.0,20000000,0.704
0.9,16.0,50000000,0.688
0.9,16.0,75000000,0.682
0.9,16.0,100000000,0.678
0.9,18.0,10000,1.295
0.9,18.0,40000,1.037
0.9,18.0,100000,0.932
0.9,18.0,500000,0.816
0.9,18.0,1000000,0.782
0.9,18.0,10000000,0.707
0.9,18.0,20000000,0.692
0.9,18.0,50000000,0.676
0.9,18.0,75000000,0.670
0.9,18.0,100000000,0.666
0.9,20.0,10000,1.276
0.9,20.0,40000,1.019
0.9,20.0,100000,0.915
0.9,20.0,500000,0.799
0.9,20.0,1000000,0.765
0.9,20.0,10000000,0.691
0.9,20.0,20000000,0.677
0.9,20.0,50000000,0.661
0.9,20.0,75000000,0.654
0.9,20.0,100000000,0.650
1.0,0.0,10000,1.830
1.0,0.0,40000,1.570
1.0,0.0,100000,1.465
1.0,0.0,500000,1.348
1.0,0.0,1000000,1.314
1.0,0.0,10000000,1.240
1.0,0.0,20000000,1.225
1.0,0.0,50000000,1.209
1.0,0.0,75000000,1.203
1.0,0.0,100000000,1.199
1.0,2.0,10000,1.829
1.0,2.0,40000,1.570
1.0,2.0,100000,1.465
1.0,2.0,500000,1.348
1.0,2.0,1000000,1.314
1.0,2.0,10000000,1.240
1.0,2.0,20000000,1.225
1.0,2.0,50000000,1.209
1.0,2.0,75000000,1.203
1.0,2.0,100000000,1.199
1.0,4.0,10000,1.827
1.0,4.0,40000,1.568
1.0,4.0,100000,1.463
1.0,4.0,500000,1.346
1.0,4.0,1000000,1.312
1.0,4.0,10000000,1.238
1.0,4.0,20000000,1.224
1.0,4.0,50000000,1.208
1.0,4.0,75000000,1.201
1.0,4.0,100000000,1.197
1.0,6.0,10000,1.824
1.0,6.0,40000,1.565
1.0,6.0,100000,1.461
1.0,6.0,500000,1.344
1.0,6.0,1000000,1.310
1.0,6.0,10000000,1.236
1.0,6.0,20000000,1.222
1.0,6.0,50000000,1.205
1.0,6.0,75000000,1.199
1.0,6.0,100000000,1.195
1.0,8.0,10000,1.819
1.0,8.0,40000,1.561
1.0,8.0,100000,1.457
1.0,8.0,500000,1.340
1.0,8.0,1000000,1.307
1.0,8.0,10000000,1.233
1.0,8.0,20000000,1.218
1.0,8.0,50000000,1.202
1.0,8.0,75000000,1.196
1.0,8.0,100000000,1.192
1.0,10.0,10000,1.813
1.0,10.0,40000,1.555
1.0,10.0,100000,1.451
1.0,10.0,500000,1.335
1.0,10.0,1000000,1.302
1.0,10.0,10000000,1.228
1.0,10.0,20000000,1.213
1.0,10.0,50000000,1.198
1.0,10.0,75000000,1.191
1.0,10.0,100000000,1.187
1.0,12.0,10000,1.804
1.0,12.0,40000,1.548
1.0,12.0,100000,1.444
1.0,12.0,500000,1.328
1.0,12.0,1000000,1.295
1.0,12.0,10000000,1.222
1.0,12.0,20000000,1.207
1.0,12.0,50000000,1.191
1.0,12.0,75000000,1.185
1.0,12.0,100000000,1.181
1.0,14.0,10000,1.793
1.0,14.0,40000,1.537
1.0,14.0,100000,1.434
1.0,14.0,500000,1.319
1.0,14.0,1000000,1.285
1.0,14.0,10000000,1.213
1.0,14.0,20000000,1.198
1.0,14.0,50000000,1.182
1.0,14.0,75000000,1.176
1.0,14.0,100000000,1.172
1.0,16.0,10000,1.779
1.0,16.0,40000,1.524
1.0,16.0,100000,1.421
1.0,16.0,500000,1.306
1.0,16.0,1000000,1.273
1.0,16.0,10000000,1.201
1.0,16.0,20000000,1.186
1.0,16.0,50000000,1.171
1.0,16.0,75000000,1.165
1.0,16.0,100000000,1.161
1.0,18.0,10000,1.760
1.0,18.0,40000,1.506
1.0,18.0,100000,1.404
1.0,18.0,500000,1.290
1.0,18.0,1000000,1.257
1.0,18.0,10000000,1.185
1.0,18.0,20000000,1.171
1.0,18.0,50000000,1.155
1.0,18.0,75000000,1.149
1.0,18.0,100000000,1.145
1.0,20.0,10000,1.736
1.0,20.0,40000,1.484
1.0,20.0,100000,1.382
1.0,20.0,500000,1.269
1.0,20.0,1000000,1.236
1.0,20.0,10000000,1.164
1.0,20.0,20000000,1.150
1.0,20.0,50000000,1.135
1.0,20.0,75000000,1.129
1.0,20.0,100000000,1.125
