time ,thrust [N],mdot [kg]
0.6149754,52471.906,22.7916090417329
0.6158087,52491.518,22.8001276771438
0.616642,52481.712,22.7958683594383
0.6174753,52491.518,22.8001276771438
0.6183086,52530.742,22.8171649479655
0.6191419,52569.966,22.8342022187872
0.6199752,52628.802,22.8597581250197
0.6208085,52697.444,22.8895733489577
0.6216418,52717.056,22.8980919843686
0.6224751,52707.25,22.8938326666631
0.6233084,52687.638,22.8853140312523
0.6241417,52677.832,22.8810547135469
0.624975,52668.026,22.8767953958414
0.6258083,52648.414,22.8682767604306
0.6266416,52628.802,22.8597581250197
0.6274749,52589.578,22.842720854198
0.6283082,52579.772,22.8384615364926
0.6291415,52560.16,22.8299429010817
0.6299748,52569.966,22.8342022187872
0.6308081,52579.772,22.8384615364926
0.6316414,52560.16,22.8299429010817
0.6324747,52560.16,22.8299429010817
0.633308,52569.966,22.8342022187872
0.6341413,52628.802,22.8597581250197
0.6349746,52687.638,22.8853140312523
0.6358079,52717.056,22.8980919843686
0.6366412,52726.862,22.902351302074
0.6374745,52726.862,22.902351302074
0.6383078,52736.668,22.9066106197794
0.6391411,52756.28,22.9151292551903
0.6399744,52736.668,22.9066106197794
0.6408077,52717.056,22.8980919843686
0.641641,52677.832,22.8810547135469
0.6424743,52668.026,22.8767953958414
0.6433076,52677.832,22.8810547135469
0.6441409,52697.444,22.8895733489577
0.6449742,52707.25,22.8938326666631
0.6458075,52717.056,22.8980919843686
0.6466408,52717.056,22.8980919843686
0.6474741,52726.862,22.902351302074
0.6483074,52756.28,22.9151292551903
0.6491407,52766.086,22.9193885728957
0.649974,52746.474,22.9108699374848
0.6508073,52746.474,22.9108699374848
0.6516406,52766.086,22.9193885728957
0.6524739,52785.698,22.9279072083065
0.6533072,52746.474,22.9108699374848
0.6541405,52726.862,22.902351302074
0.6549738,52707.25,22.8938326666631
0.6558071,52687.638,22.8853140312523
0.6566404,52648.414,22.8682767604306
0.6574737,52609.19,22.8512394896089
0.658307,52638.608,22.8640174427251
0.6591403,52687.638,22.8853140312523
0.6599736,52668.026,22.8767953958414
0.6608069,52648.414,22.8682767604306
0.6616402,52697.444,22.8895733489577
0.6624735,52746.474,22.9108699374848
0.6633068,52766.086,22.9193885728957
0.6641401,52775.892,22.9236478906011
0.6649734,52805.31,22.9364258437174
0.6658067,52824.922,22.9449444791282
0.66664,52795.504,22.932166526012
0.6674733,52756.28,22.9151292551903
0.6683066,52766.086,22.9193885728957
0.6691399,52775.892,22.9236478906011
0.6699732,52726.862,22.902351302074
0.6708065,52609.19,22.8512394896089
0.6716398,52550.354,22.8256835833763
0.6724731,52569.966,22.8342022187872
0.6733064,52609.19,22.8512394896089
0.6741397,52618.996,22.8554988073143
0.674973,52658.22,22.872536078136
0.6758063,52687.638,22.8853140312523
0.6766396,52717.056,22.8980919843686
0.6774729,52717.056,22.8980919843686
0.6783062,52736.668,22.9066106197794
0.6791395,52775.892,22.9236478906011
0.6799728,52834.728,22.9492037968337
0.6808061,52834.728,22.9492037968337
0.6816394,52805.31,22.9364258437174
0.6824727,52775.892,22.9236478906011
0.683306,52756.28,22.9151292551903
0.6841393,52746.474,22.9108699374848
0.6849726,52726.862,22.902351302074
0.6858059,52717.056,22.8980919843686
0.6866392,52697.444,22.8895733489577
0.6874725,52677.832,22.8810547135469
0.6883058,52697.444,22.8895733489577
0.6891391,52717.056,22.8980919843686
0.6899724,52707.25,22.8938326666631
0.6908057,52717.056,22.8980919843686
0.691639,52726.862,22.902351302074
0.6924723,52717.056,22.8980919843686
0.6933056,52756.28,22.9151292551903
0.6941389,52795.504,22.932166526012
0.6949722,52824.922,22.9449444791282
0.6958055,52873.952,22.9662410676554
0.6966388,52893.564,22.9747597030662
0.6974721,52873.952,22.9662410676554
0.6983054,52864.146,22.9619817499499
0.6991387,52844.534,22.9534631145391
0.699972,52834.728,22.9492037968337
0.7008053,52785.698,22.9279072083065
0.7016386,52746.474,22.9108699374848
0.7024719,52736.668,22.9066106197794
0.7033052,52697.444,22.8895733489577
0.7041385,52677.832,22.8810547135469
0.7049718,52677.832,22.8810547135469
0.7058051,52726.862,22.902351302074
0.7066384,52785.698,22.9279072083065
0.7074717,52834.728,22.9492037968337
0.708305,52883.758,22.9705003853608
0.7091383,52913.176,22.9832783384771
0.7099716,52932.788,22.9917969738879
0.7108049,52942.594,22.9960562915933
0.7116382,52942.594,22.9960562915933
0.7124715,52952.4,23.0003156092988
0.7133048,52932.788,22.9917969738879
0.7141381,52893.564,22.9747597030662
0.7149714,52844.534,22.9534631145391
0.7158047,52824.922,22.9449444791282
0.716638,52805.31,22.9364258437174
0.7174713,52805.31,22.9364258437174
0.7183046,52815.116,22.9406851614228
0.7191379,52844.534,22.9534631145391
0.7199712,52834.728,22.9492037968337
0.7208045,52815.116,22.9406851614228
0.7216378,52805.31,22.9364258437174
0.7224711,52854.34,22.9577224322445
0.7233044,52903.37,22.9790190207716
0.7241377,52952.4,23.0003156092988
0.724971,52922.982,22.9875376561825
0.7258043,52913.176,22.9832783384771
0.7266376,52952.4,23.0003156092988
0.7274709,52962.206,23.0045749270042
0.7283042,52952.4,23.0003156092988
0.7291375,52922.982,22.9875376561825
0.7299708,52883.758,22.9705003853608
0.7308041,52854.34,22.9577224322445
0.7316374,52854.34,22.9577224322445
0.7324707,52883.758,22.9705003853608
0.733304,52844.534,22.9534631145391
0.7341373,52775.892,22.9236478906011
0.7349706,52785.698,22.9279072083065
0.7358039,52824.922,22.9449444791282
0.7366372,52844.534,22.9534631145391
0.7374705,52844.534,22.9534631145391
0.7383038,52883.758,22.9705003853608
0.7391371,52922.982,22.9875376561825
0.7399704,52942.594,22.9960562915933
0.7408037,52952.4,23.0003156092988
0.741637,52972.012,23.0088342447096
0.7424703,52972.012,23.0088342447096
0.7433036,52981.818,23.013093562415
0.7441369,52991.624,23.0173528801205
0.7449702,52981.818,23.013093562415
0.7458035,52972.012,23.0088342447096
0.7466368,52952.4,23.0003156092988
0.7474701,52893.564,22.9747597030662
0.7483034,52864.146,22.9619817499499
0.7491367,52854.34,22.9577224322445
0.74997,52844.534,22.9534631145391
0.7508033,52844.534,22.9534631145391
0.7516366,52844.534,22.9534631145391
0.7524699,52864.146,22.9619817499499
0.7533032,52922.982,22.9875376561825
0.7541365,52991.624,23.0173528801205
0.7549698,53011.236,23.0258715155313
0.7558031,52991.624,23.0173528801205
0.7566364,53011.236,23.0258715155313
0.7574697,53060.266,23.0471681040585
0.758303,53060.266,23.0471681040585
0.7591363,53011.236,23.0258715155313
0.7599696,53001.43,23.0216121978259
0.7608029,52981.818,23.013093562415
0.7616362,52922.982,22.9875376561825
0.7624695,52873.952,22.9662410676554
0.7633028,52864.146,22.9619817499499
0.7641361,52903.37,22.9790190207716
0.7649694,52893.564,22.9747597030662
0.7658027,52864.146,22.9619817499499
0.766636,52893.564,22.9747597030662
0.7674693,52991.624,23.0173528801205
0.7683026,53040.654,23.0386494686476
0.7691359,53030.848,23.0343901509422
0.7699692,53060.266,23.0471681040585
0.7708025,53119.102,23.072724010291
0.7716358,53138.714,23.0812426457019
0.7724691,53148.52,23.0855019634073
0.7733024,53138.714,23.0812426457019
0.7741357,53177.938,23.0982799165236
0.774969,53226.968,23.1195765050507
0.7758023,53266.192,23.1366137758724
0.7766356,53305.416,23.1536510466941
0.7774689,53315.222,23.1579103643995
0.7783022,53266.192,23.1366137758724
0.7791355,53217.162,23.1153171873453
0.7799688,53148.52,23.0855019634073
0.7808021,53148.52,23.0855019634073
0.7816354,53128.908,23.0769833279964
0.7824687,53050.46,23.042908786353
0.783302,52981.818,23.013093562415
0.7841353,52952.4,23.0003156092988
0.7849686,52981.818,23.013093562415
0.7858019,52991.624,23.0173528801205
0.7866352,52962.206,23.0045749270042
0.7874685,52981.818,23.013093562415
0.7883018,53050.46,23.042908786353
0.7891351,53109.296,23.0684646925856
0.7899684,53187.744,23.102539234229
0.7908017,53207.356,23.1110578696398
0.791635,53207.356,23.1110578696398
0.7924683,53168.132,23.0940205988181
0.7933016,53138.714,23.0812426457019
0.7941349,53148.52,23.0855019634073
0.7949682,53187.744,23.102539234229
0.7958015,53148.52,23.0855019634073
0.7966348,53109.296,23.0684646925856
0.7974681,53099.49,23.0642053748802
0.7983014,53099.49,23.0642053748802
0.7991347,53099.49,23.0642053748802
0.799968,53089.684,23.0599460571747
0.8008013,53109.296,23.0684646925856
0.8016346,53109.296,23.0684646925856
0.8024679,53079.878,23.0556867394693
0.8033012,53099.49,23.0642053748802
0.8041345,53177.938,23.0982799165236
0.8049678,53217.162,23.1153171873453
0.8058011,53226.968,23.1195765050507
0.8066344,53197.55,23.1067985519344
0.8074677,53207.356,23.1110578696398
0.808301,53256.386,23.132354458167
0.8091343,53275.998,23.1408730935778
0.8099676,53275.998,23.1408730935778
0.8108009,53266.192,23.1366137758724
0.8116342,53256.386,23.132354458167
0.8124675,53217.162,23.1153171873453
0.8133008,53187.744,23.102539234229
0.8141341,53168.132,23.0940205988181
0.8149674,53187.744,23.102539234229
0.8158007,53177.938,23.0982799165236
0.816634,53138.714,23.0812426457019
0.8174673,53138.714,23.0812426457019
0.8183006,53197.55,23.1067985519344
0.8191339,53266.192,23.1366137758724
0.8199672,53275.998,23.1408730935778
0.8208005,53285.804,23.1451324112832
0.8216338,53315.222,23.1579103643995
0.8224671,53354.446,23.1749476352212
0.8233004,53383.864,23.1877255883375
0.8241337,53403.476,23.1962442237484
0.824967,53383.864,23.1877255883375
0.8258003,53374.058,23.1834662706321
0.8266336,53354.446,23.1749476352212
0.8274669,53334.834,23.1664289998104
0.8283002,53334.834,23.1664289998104
0.8291335,53315.222,23.1579103643995
0.8299668,53256.386,23.132354458167
0.8308001,53236.774,23.1238358227561
0.8316334,53226.968,23.1195765050507
0.8324667,53246.58,23.1280951404615
0.8333,53275.998,23.1408730935778
0.8341333,53334.834,23.1664289998104
0.8349666,53374.058,23.1834662706321
0.8357999,53403.476,23.1962442237484
0.8366332,53432.894,23.2090221768646
0.8374665,53442.7,23.2132814945701
0.8382998,53432.894,23.2090221768646
0.8391331,53413.282,23.2005035414538
0.8399664,53462.312,23.2218001299809
0.8407997,53550.566,23.2601339893297
0.841633,53629.014,23.2942085309731
0.8424663,53687.85,23.3197644372057
0.8432996,53678.044,23.3155051195003
0.8441329,53638.82,23.2984678486786
0.8449662,53579.984,23.272911942446
0.8457995,53560.372,23.2643933070352
0.8466328,53540.76,23.2558746716243
0.8474661,53521.148,23.2473560362135
0.8482994,53462.312,23.2218001299809
0.8491327,53432.894,23.2090221768646
0.849966,53393.67,23.1919849060429
0.8507993,53325.028,23.162169682105
0.8516326,53266.192,23.1366137758724
0.8524659,53266.192,23.1366137758724
0.8532992,53266.192,23.1366137758724
0.8541325,53354.446,23.1749476352212
0.8549658,53442.7,23.2132814945701
0.8557991,53560.372,23.2643933070352
0.8566324,53678.044,23.3155051195003
0.8574657,53756.492,23.3495796611437
0.858299,53795.716,23.3666169319654
0.8591323,53805.522,23.3708762496708
0.8599656,53727.074,23.3368017080274
0.8607989,53658.432,23.3069864840894
0.8616322,53560.372,23.2643933070352
0.8624655,53511.342,23.243096718508
0.8632988,53442.7,23.2132814945701
0.8641321,53364.252,23.1792069529267
0.8649654,53315.222,23.1579103643995
0.8657987,53295.61,23.1493917289887
0.866632,53325.028,23.162169682105
0.8674653,53364.252,23.1792069529267
0.8682986,53354.446,23.1749476352212
0.8691319,53413.282,23.2005035414538
0.8699652,53521.148,23.2473560362135
0.8707985,53609.402,23.2856898955623
0.8716318,53668.238,23.3112458017948
0.8724651,53697.656,23.3240237549111
0.8732984,53697.656,23.3240237549111
0.8741317,53697.656,23.3240237549111
0.874965,53658.432,23.3069864840894
0.8757983,53648.626,23.302727166384
0.8766316,53579.984,23.272911942446
0.8774649,53511.342,23.243096718508
0.8782982,53452.506,23.2175408122755
0.8791315,53423.088,23.2047628591592
0.8799648,53393.67,23.1919849060429
0.8807981,53393.67,23.1919849060429
0.8816314,53393.67,23.1919849060429
0.8824647,53413.282,23.2005035414538
0.883298,53501.536,23.2388374008026
0.8841313,53579.984,23.272911942446
0.8849646,53648.626,23.302727166384
0.8857979,53687.85,23.3197644372057
0.8866312,53736.88,23.3410610257328
0.8874645,53776.104,23.3580982965545
0.8882978,53766.298,23.3538389788491
0.8891311,53756.492,23.3495796611437
0.8899644,53746.686,23.3453203434383
0.8907977,53707.462,23.3282830726165
0.891631,53638.82,23.2984678486786
0.8924643,53550.566,23.2601339893297
0.8932976,53481.924,23.2303187653918
0.8941309,53472.118,23.2260594476863
0.8949642,53501.536,23.2388374008026
0.8957975,53511.342,23.243096718508
0.8966308,53530.954,23.2516153539189
0.8974641,53589.79,23.2771712601514
0.8982974,53648.626,23.302727166384
0.8991307,53697.656,23.3240237549111
0.899964,53746.686,23.3453203434383
0.9007973,53785.91,23.36235761426
0.9016306,53785.91,23.36235761426
0.9024639,53776.104,23.3580982965545
0.9032972,53766.298,23.3538389788491
0.9041305,53776.104,23.3580982965545
0.9049638,53805.522,23.3708762496708
0.9057971,53805.522,23.3708762496708
0.9066304,53776.104,23.3580982965545
0.9074637,53746.686,23.3453203434383
0.908297,53717.268,23.332542390322
0.9091303,53687.85,23.3197644372057
0.9099636,53678.044,23.3155051195003
0.9107969,53746.686,23.3453203434383
0.9116302,53972.224,23.443284650663
0.9124635,54227.18,23.5540269110041
0.9132968,54374.27,23.6179166765855
0.9141301,54472.33,23.6605098536398
0.9149634,54511.554,23.6775471244615
0.9157967,54423.3,23.6392132651126
0.91663,54256.598,23.5668048641204
0.9174633,54070.284,23.4858778277173
0.9182966,53933,23.4262473798413
0.9191299,53795.716,23.3666169319654
0.9199632,53668.238,23.3112458017948
0.9207965,53550.566,23.2601339893297
0.9216298,53452.506,23.2175408122755
0.9224631,53393.67,23.1919849060429
0.9232964,53442.7,23.2132814945701
0.9241297,53560.372,23.2643933070352
0.924963,53658.432,23.3069864840894
0.9257963,53727.074,23.3368017080274
0.9266296,53766.298,23.3538389788491
0.9274629,53874.164,23.4006914736088
0.9282962,54060.478,23.4816185100119
0.9291295,54217.374,23.5497675932987
0.9299628,54286.016,23.5795828172367
0.9307961,54305.628,23.5881014526475
0.9316294,54266.404,23.5710641818258
0.9324627,54148.732,23.5199523693607
0.933296,54040.866,23.473099874601
0.9341293,53982.03,23.4475439683685
0.9349626,53854.552,23.3921728381979
0.9357959,53736.88,23.3410610257328
0.9366292,53687.85,23.3197644372057
0.9374625,53717.268,23.332542390322
0.9382958,53746.686,23.3453203434383
0.9391291,53766.298,23.3538389788491
0.9399624,53795.716,23.3666169319654
0.9407957,53883.97,23.4049507913142
0.941629,53972.224,23.443284650663
0.9424623,54031.06,23.4688405568956
0.9432956,54060.478,23.4816185100119
0.9441289,54109.508,23.502915098539
0.9449622,54148.732,23.5199523693607
0.9457955,54070.284,23.4858778277173
0.9466288,53991.836,23.4518032860739
0.9474621,53982.03,23.4475439683685
0.9482954,53933,23.4262473798413
0.9491287,53874.164,23.4006914736088
0.949962,53844.746,23.3879135204925
0.9507953,53844.746,23.3879135204925
0.9516286,53825.134,23.3793948850817
0.9524619,53844.746,23.3879135204925
0.9532952,53933,23.4262473798413
0.9541285,54021.254,23.4645812391902
0.9549618,54109.508,23.502915098539
0.9557951,54148.732,23.5199523693607
0.9566284,54178.15,23.532730322477
0.9574617,54187.956,23.5369896401824
0.958295,54207.568,23.5455082755933
0.9591283,54168.344,23.5284710047716
0.9599616,54089.896,23.4943964631282
0.9607949,54011.448,23.4603219214847
0.9616282,53933,23.4262473798413
0.9624615,53883.97,23.4049507913142
0.9632948,53874.164,23.4006914736088
0.9641281,53883.97,23.4049507913142
0.9649614,53874.164,23.4006914736088
0.9657947,53893.776,23.4092101090196
0.966628,53962.418,23.4390253329576
0.9674613,54001.642,23.4560626037793
0.9682946,53991.836,23.4518032860739
0.9691279,54011.448,23.4603219214847
0.9699612,54060.478,23.4816185100119
0.9707945,54109.508,23.502915098539
0.9716278,54080.09,23.4901371454227
0.9724611,54060.478,23.4816185100119
0.9732944,54060.478,23.4816185100119
0.9741277,54080.09,23.4901371454227
0.974961,54070.284,23.4858778277173
0.9757943,54031.06,23.4688405568956
0.9766276,54021.254,23.4645812391902
0.9774609,54031.06,23.4688405568956
0.9782942,53972.224,23.443284650663
0.9791275,53962.418,23.4390253329576
0.9799608,53952.612,23.4347660152522
0.9807941,53962.418,23.4390253329576
0.9816274,53962.418,23.4390253329576
0.9824607,53972.224,23.443284650663
0.983294,54011.448,23.4603219214847
0.9841273,54060.478,23.4816185100119
0.9849606,54109.508,23.502915098539
0.9857939,54138.926,23.5156930516553
0.9866272,54138.926,23.5156930516553
0.9874605,54178.15,23.532730322477
0.9882938,54217.374,23.5497675932987
0.9891271,54236.986,23.5582862287095
0.9899604,54227.18,23.5540269110041
0.9907937,54178.15,23.532730322477
0.991627,54129.12,23.5114337339499
0.9924603,54109.508,23.502915098539
0.9932936,54060.478,23.4816185100119
0.9941269,54011.448,23.4603219214847
0.9949602,54001.642,23.4560626037793
0.9957935,54001.642,23.4560626037793
0.9966268,53982.03,23.4475439683685
0.9974601,53991.836,23.4518032860739
0.9982934,54050.672,23.4773591923064
