Mach,alpha_deg,Reynolds,CA
3.0,16.0,70000000.0,0.452
3.0,18.0,100000.0,0.651
3.0,18.0,500000.0,0.55
3.0,18.0,1000000.0,0.52
3.0,18.0,5000000.0,0.47
3.0,18.0,10000000.0,0.454
3.0,18.0,15000000.0,0.452
3.0,18.0,20000000.0,0.452
3.0,18.0,50000000.0,0.452
3.0,18.0,60000000.0,0.452
3.0,18.0,70000000.0,0.452
3.0,20.0,100000.0,0.647
3.0,20.0,500000.0,0.548
3.0,20.0,1000000.0,0.518
3.0,20.0,5000000.0,0.469
3.0,20.0,10000000.0,0.454
3.0,20.0,15000000.0,0.451
3.0,20.0,20000000.0,0.451
3.0,20.0,50000000.0,0.451
3.0,20.0,60000000.0,0.451
3.0,20.0,70000000.0,0.451
4.0,0.0,100000.0,0.598
4.0,0.0,500000.0,0.492
4.0,0.0,1000000.0,0.462
4.0,0.0,5000000.0,0.412
4.0,0.0,10000000.0,0.396
4.0,0.0,15000000.0,0.388
4.0,0.0,20000000.0,0.383
4.0,0.0,50000000.0,0.376
4.0,0.0,60000000.0,0.376
