Mach,alpha_deg,Reynolds,CA
2.0,8.0,40000000.0,0.696
2.0,8.0,50000000.0,0.696
2.0,8.0,70000000.0,0.696
2.0,10.0,100000.0,0.924
2.0,10.0,500000.0,0.795
2.0,10.0,1000000.0,0.756
2.0,10.0,3000000.0,0.708
2.0,10.0,5000000.0,0.691
2.0,10.0,7000000.0,0.69
2.0,10.0,10000000.0,0.69
2.0,10.0,30000000.0,0.69
2.0,10.0,40000000.0,0.69
2.0,10.0,50000000.0,0.69
2.0,10.0,70000000.0,0.69
2.0,12.0,100000.0,0.915
2.0,12.0,500000.0,0.787
2.0,12.0,1000000.0,0.749
2.0,12.0,3000000.0,0.701
2.0,12.0,5000000.0,0.684
2.0,12.0,7000000.0,0.682
2.0,12.0,10000000.0,0.682
2.0,12.0,30000000.0,0.682
2.0,12.0,40000000.0,0.682
2.0,12.0,50000000.0,0.682
2.0,12.0,70000000.0,0.682
2.0,14.0,100000.0,0.904
2.0,14.0,500000.0,0.777
2.0,14.0,1000000.0,0.739
2.0,14.0,3000000.0,0.692
2.0,14.0,5000000.0,0.675
2.0,14.0,7000000.0,0.674
2.0,14.0,10000000.0,0.674
2.0,14.0,30000000.0,0.674
2.0,14.0,40000000.0,0.674
2.0,14.0,50000000.0,0.674
2.0,14.0,70000000.0,0.674
2.0,16.0,100000.0,0.891
2.0,16.0,500000.0,0.766
2.0,16.0,1000000.0,0.729
2.0,16.0,3000000.0,0.682
2.0,16.0,5000000.0,0.666
2.0,16.0,7000000.0,0.664
2.0,16.0,10000000.0,0.664
2.0,16.0,30000000.0,0.664
2.0,16.0,40000000.0,0.664
2.0,16.0,50000000.0,0.664
2.0,16.0,70000000.0,0.664
2.0,18.0,100000.0,0.877
2.0,18.0,500000.0,0.754
2.0,18.0,1000000.0,0.717
2.0,18.0,3000000.0,0.671
2.0,18.0,5000000.0,0.655
2.0,18.0,7000000.0,0.654
2.0,18.0,10000000.0,0.654
2.0,18.0,30000000.0,0.654
2.0,18.0,40000000.0,0.654
2.0,18.0,50000000.0,0.654
2.0,18.0,70000000.0,0.654
2.0,20.0,100000.0,0.861
2.0,20.0,500000.0,0.741
2.0,20.0,1000000.0,0.704
2.0,20.0,3000000.0,0.659
2.0,20.0,5000000.0,0.643
2.0,20.0,7000000.0,0.642
2.0,20.0,10000000.0,0.642
2.0,20.0,30000000.0,0.642
2.0,20.0,40000000.0,0.642
2.0,20.0,50000000.0,0.642
2.0,20.0,70000000.0,0.642
3.0,0.0,100000.0,0.835
3.0,0.0,500000.0,0.709
3.0,0.0,1000000.0,0.671
3.0,0.0,3000000.0,0.626
3.0,0.0,5000000.0,0.609
3.0,0.0,7000000.0,0.599
3.0,0.0,10000000.0,0.589
3.0,0.0,30000000.0,0.586
3.0,0.0,40000000.0,0.586
3.0,0.0,50000000.0,0.586
3.0,0.0,70000000.0,0.586
3.0,2.0,100000.0,0.835
3.0,2.0,500000.0,0.708
3.0,2.0,1000000.0,0.671
3.0,2.0,3000000.0,0.626
3.0,2.0,5000000.0,0.609
3.0,2.0,7000000.0,0.599
3.0,2.0,10000000.0,0.589
3.0,2.0,30000000.0,0.586
3.0,2.0,40000000.0,0.586
3.0,2.0,50000000.0,0.586
3.0,2.0,70000000.0,0.586
3.0,4.0,100000.0,0.834
3.0,4.0,500000.0,0.708
3.0,4.0,1000000.0,0.67
3.0,4.0,3000000.0,0.625
3.0,4.0,5000000.0,0.608
3.0,4.0,7000000.0,0.598
3.0,4.0,10000000.0,0.589
3.0,4.0,30000000.0,0.586
3.0,4.0,40000000.0,0.586
3.0,4.0,50000000.0,0.586
3.0,4.0,70000000.0,0.586
3.0,6.0,100000.0,0.832
3.0,6.0,500000.0,0.706
3.0,6.0,1000000.0,0.669
3.0,6.0,3000000.0,0.624
3.0,6.0,5000000.0,0.607
3.0,6.0,7000000.0,0.597
3.0,6.0,10000000.0,0.588
3.0,6.0,30000000.0,0.585
3.0,6.0,40000000.0,0.585
3.0,6.0,50000000.0,0.585
3.0,6.0,70000000.0,0.585
3.0,8.0,100000.0,0.829
3.0,8.0,500000.0,0.704
3.0,8.0,1000000.0,0.668
3.0,8.0,3000000.0,0.623
3.0,8.0,5000000.0,0.606
3.0,8.0,7000000.0,0.596
3.0,8.0,10000000.0,0.587
3.0,8.0,30000000.0,0.584
3.0,8.0,40000000.0,0.584
3.0,8.0,50000000.0,0.584
3.0,8.0,70000000.0,0.584
3.0,10.0,100000.0,0.826
3.0,10.0,500000.0,0.702
3.0,10.0,1000000.0,0.666
3.0,10.0,3000000.0,0.621
3.0,10.0,5000000.0,0.605
3.0,10.0,7000000.0,0.595
3.0,10.0,10000000.0,0.585
3.0,10.0,30000000.0,0.582
3.0,10.0,40000000.0,0.582
3.0,10.0,50000000.0,0.582
3.0,10.0,70000000.0,0.582
3.0,12.0,100000.0,0.822
3.0,12.0,500000.0,0.699
3.0,12.0,1000000.0,0.663
3.0,12.0,3000000.0,0.619
3.0,12.0,5000000.0,0.603
3.0,12.0,7000000.0,0.593
3.0,12.0,10000000.0,0.584
3.0,12.0,30000000.0,0.581
3.0,12.0,40000000.0,0.581
3.0,12.0,50000000.0,0.581
3.0,12.0,70000000.0,0.581
3.0,14.0,100000.0,0.817
3.0,14.0,500000.0,0.696
3.0,14.0,1000000.0,0.66
3.0,14.0,3000000.0,0.616
3.0,14.0,5000000.0,0.6
3.0,14.0,7000000.0,0.591
3.0,14.0,10000000.0,0.582
3.0,14.0,30000000.0,0.579
3.0,14.0,40000000.0,0.579
3.0,14.0,50000000.0,0.579
3.0,14.0,70000000.0,0.579
3.0,16.0,100000.0,0.812
3.0,16.0,500000.0,0.692
3.0,16.0,1000000.0,0.657
3.0,16.0,3000000.0,0.614
3.0,16.0,5000000.0,0.598
3.0,16.0,7000000.0,0.588
3.0,16.0,10000000.0,0.579
3.0,16.0,30000000.0,0.576
3.0,16.0,40000000.0,0.576
3.0,16.0,50000000.0,0.576
3.0,16.0,70000000.0,0.576
3.0,18.0,100000.0,0.805
3.0,18.0,500000.0,0.687
3.0,18.0,1000000.0,0.653
3.0,18.0,3000000.0,0.61
3.0,18.0,5000000.0,0.595
3.0,18.0,7000000.0,0.585
3.0,18.0,10000000.0,0.576
3.0,18.0,30000000.0,0.574
3.0,18.0,40000000.0,0.574
3.0,18.0,50000000.0,0.574
3.0,18.0,70000000.0,0.574
3.0,20.0,100000.0,0.799
3.0,20.0,500000.0,0.682
3.0,20.0,1000000.0,0.648
3.0,20.0,3000000.0,0.607
3.0,20.0,5000000.0,0.591
3.0,20.0,7000000.0,0.582
3.0,20.0,10000000.0,0.573
3.0,20.0,30000000.0,0.571
3.0,20.0,40000000.0,0.571
3.0,20.0,50000000.0,0.571
3.0,20.0,70000000.0,0.571
4.0,0.0,100000.0,0.756
4.0,0.0,500000.0,0.632
4.0,0.0,1000000.0,0.596
4.0,0.0,3000000.0,0.554
4.0,0.0,5000000.0,0.538
4.0,0.0,7000000.0,0.529
4.0,0.0,10000000.0,0.52
4.0,0.0,30000000.0,0.498
4.0,0.0,40000000.0,0.497
4.0,0.0,50000000.0,0.497
4.0,0.0,70000000.0,0.497
4.0,2.0,100000.0,0.755
4.0,2.0,500000.0,0.632
4.0,2.0,1000000.0,0.596
4.0,2.0,3000000.0,0.554
4.0,2.0,5000000.0,0.538
4.0,2.0,7000000.0,0.529
4.0,2.0,10000000.0,0.52
4.0,2.0,30000000.0,0.498
4.0,2.0,40000000.0,0.497
4.0,2.0,50000000.0,0.497
4.0,2.0,70000000.0,0.497
4.0,4.0,100000.0,0.755
4.0,4.0,500000.0,0.632
4.0,4.0,1000000.0,0.596
4.0,4.0,3000000.0,0.554
4.0,4.0,5000000.0,0.538
4.0,4.0,7000000.0,0.529
4.0,4.0,10000000.0,0.521
4.0,4.0,30000000.0,0.499
4.0,4.0,40000000.0,0.497
4.0,4.0,50000000.0,0.497
4.0,4.0,70000000.0,0.497
4.0,6.0,100000.0,0.755
4.0,6.0,500000.0,0.631
4.0,6.0,1000000.0,0.596
4.0,6.0,3000000.0,0.554
4.0,6.0,5000000.0,0.539
4.0,6.0,7000000.0,0.53
4.0,6.0,10000000.0,0.521
4.0,6.0,30000000.0,0.499
4.0,6.0,40000000.0,0.498
4.0,6.0,50000000.0,0.498
4.0,6.0,70000000.0,0.498
4.0,8.0,100000.0,0.754
4.0,8.0,500000.0,0.631
4.0,8.0,1000000.0,0.596
4.0,8.0,3000000.0,0.555
4.0,8.0,5000000.0,0.539
4.0,8.0,7000000.0,0.53
4.0,8.0,10000000.0,0.522
4.0,8.0,30000000.0,0.5
4.0,8.0,40000000.0,0.498
4.0,8.0,50000000.0,0.498
4.0,8.0,70000000.0,0.498
4.0,10.0,100000.0,0.753
4.0,10.0,500000.0,0.631
4.0,10.0,1000000.0,0.596
4.0,10.0,3000000.0,0.555
4.0,10.0,5000000.0,0.54
4.0,10.0,7000000.0,0.531
4.0,10.0,10000000.0,0.522
4.0,10.0,30000000.0,0.501
4.0,10.0,40000000.0,0.499
4.0,10.0,50000000.0,0.499
4.0,10.0,70000000.0,0.499
4.0,12.0,100000.0,0.751
4.0,12.0,500000.0,0.631
4.0,12.0,1000000.0,0.597
4.0,12.0,3000000.0,0.555
4.0,12.0,5000000.0,0.54
4.0,12.0,7000000.0,0.532
4.0,12.0,10000000.0,0.523
4.0,12.0,30000000.0,0.502
4.0,12.0,40000000.0,0.5
4.0,12.0,50000000.0,0.5
4.0,12.0,70000000.0,0.5
4.0,14.0,100000.0,0.75
4.0,14.0,500000.0,0.63
4.0,14.0,1000000.0,0.597
4.0,14.0,3000000.0,0.556
4.0,14.0,5000000.0,0.541
4.0,14.0,7000000.0,0.532
4.0,14.0,10000000.0,0.524
4.0,14.0,30000000.0,0.503
4.0,14.0,40000000.0,0.501
4.0,14.0,50000000.0,0.501
4.0,14.0,70000000.0,0.501
4.0,16.0,100000.0,0.748
4.0,16.0,500000.0,0.63
4.0,16.0,1000000.0,0.597
4.0,16.0,3000000.0,0.556
4.0,16.0,5000000.0,0.542
4.0,16.0,7000000.0,0.533
4.0,16.0,10000000.0,0.525
4.0,16.0,30000000.0,0.504
4.0,16.0,40000000.0,0.503
4.0,16.0,50000000.0,0.503
4.0,16.0,70000000.0,0.503
4.0,18.0,100000.0,0.745
4.0,18.0,500000.0,0.629
4.0,18.0,1000000.0,0.596
4.0,18.0,3000000.0,0.557
4.0,18.0,5000000.0,0.542
4.0,18.0,7000000.0,0.534
4.0,18.0,10000000.0,0.526
4.0,18.0,30000000.0,0.505
4.0,18.0,40000000.0,0.504
4.0,18.0,50000000.0,0.504
4.0,18.0,70000000.0,0.504
4.0,20.0,100000.0,0.743
4.0,20.0,500000.0,0.629
4.0,20.0,1000000.0,0.596
4.0,20.0,3000000.0,0.557
4.0,20.0,5000000.0,0.543
4.0,20.0,7000000.0,0.535
4.0,20.0,10000000.0,0.527
4.0,20.0,30000000.0,0.507
4.0,20.0,40000000.0,0.505
4.0,20.0,50000000.0,0.505
4.0,20.0,70000000.0,0.505
5.0,0.0,100000.0,0.697
5.0,0.0,500000.0,0.574
5.0,0.0,1000000.0,0.54
5.0,0.0,3000000.0,0.5
5.0,0.0,5000000.0,0.485
5.0,0.0,7000000.0,0.477
5.0,0.0,10000000.0,0.469
5.0,0.0,30000000.0,0.448
5.0,0.0,40000000.0,0.444
5.0,0.0,50000000.0,0.441
5.0,0.0,70000000.0,0.436
5.0,2.0,100000.0,0.697
5.0,2.0,500000.0,0.574
5.0,2.0,1000000.0,0.54
5.0,2.0,3000000.0,0.5
5.0,2.0,5000000.0,0.486
5.0,2.0,7000000.0,0.477
5.0,2.0,10000000.0,0.469
5.0,2.0,30000000.0,0.449
5.0,2.0,40000000.0,0.444
5.0,2.0,50000000.0,0.441
5.0,2.0,70000000.0,0.436
5.0,4.0,100000.0,0.697
5.0,4.0,500000.0,0.575
5.0,4.0,1000000.0,0.541
5.0,4.0,3000000.0,0.501
5.0,4.0,5000000.0,0.486
5.0,4.0,7000000.0,0.478
5.0,4.0,10000000.0,0.47
5.0,4.0,30000000.0,0.449
5.0,4.0,40000000.0,0.445
5.0,4.0,50000000.0,0.442
5.0,4.0,70000000.0,0.437
5.0,6.0,100000.0,0.698
5.0,6.0,500000.0,0.575
5.0,6.0,1000000.0,0.541
5.0,6.0,3000000.0,0.502
5.0,6.0,5000000.0,0.487
5.0,6.0,7000000.0,0.479
5.0,6.0,10000000.0,0.471
5.0,6.0,30000000.0,0.451
5.0,6.0,40000000.0,0.446
5.0,6.0,50000000.0,0.443
5.0,6.0,70000000.0,0.438
5.0,8.0,100000.0,0.698
5.0,8.0,500000.0,0.576
5.0,8.0,1000000.0,0.543
5.0,8.0,3000000.0,0.503
5.0,8.0,5000000.0,0.489
5.0,8.0,7000000.0,0.48
5.0,8.0,10000000.0,0.472
5.0,8.0,30000000.0,0.452
5.0,8.0,40000000.0,0.448
5.0,8.0,50000000.0,0.445
5.0,8.0,70000000.0,0.44
5.0,10.0,100000.0,0.698
5.0,10.0,500000.0,0.577
5.0,10.0,1000000.0,0.544
5.0,10.0,3000000.0,0.505
5.0,10.0,5000000.0,0.49
5.0,10.0,7000000.0,0.482
5.0,10.0,10000000.0,0.474
5.0,10.0,30000000.0,0.454
5.0,10.0,40000000.0,0.45
5.0,10.0,50000000.0,0.447
5.0,10.0,70000000.0,0.442
5.0,12.0,100000.0,0.698
5.0,12.0,500000.0,0.579
5.0,12.0,1000000.0,0.546
5.0,12.0,3000000.0,0.507
5.0,12.0,5000000.0,0.493
5.0,12.0,7000000.0,0.484
5.0,12.0,10000000.0,0.477
5.0,12.0,30000000.0,0.457
5.0,12.0,40000000.0,0.453
5.0,12.0,50000000.0,0.449
5.0,12.0,70000000.0,0.445
5.0,14.0,100000.0,0.699
5.0,14.0,500000.0,0.58
5.0,14.0,1000000.0,0.547
5.0,14.0,3000000.0,0.509
5.0,14.0,5000000.0,0.495
5.0,14.0,7000000.0,0.487
5.0,14.0,10000000.0,0.479
5.0,14.0,30000000.0,0.46
5.0,14.0,40000000.0,0.456
5.0,14.0,50000000.0,0.452
5.0,14.0,70000000.0,0.448
5.0,16.0,100000.0,0.699
5.0,16.0,500000.0,0.582
5.0,16.0,1000000.0,0.55
5.0,16.0,3000000.0,0.512
5.0,16.0,5000000.0,0.498
5.0,16.0,7000000.0,0.49
5.0,16.0,10000000.0,0.482
5.0,16.0,30000000.0,0.463
5.0,16.0,40000000.0,0.459
5.0,16.0,50000000.0,0.456
5.0,16.0,70000000.0,0.451
5.0,18.0,100000.0,0.699
5.0,18.0,500000.0,0.584
5.0,18.0,1000000.0,0.552
5.0,18.0,3000000.0,0.514
5.0,18.0,5000000.0,0.501
5.0,18.0,7000000.0,0.493
5.0,18.0,10000000.0,0.486
5.0,18.0,30000000.0,0.467
5.0,18.0,40000000.0,0.462
5.0,18.0,50000000.0,0.459
5.0,18.0,70000000.0,0.455
5.0,20.0,100000.0,0.699
5.0,20.0,500000.0,0.585
5.0,20.0,1000000.0,0.554
5.0,20.0,3000000.0,0.517
5.0,20.0,5000000.0,0.504
5.0,20.0,7000000.0,0.496
5.0,20.0,10000000.0,0.489
5.0,20.0,30000000.0,0.47
5.0,20.0,40000000.0,0.466
5.0,20.0,50000000.0,0.463
5.0,20.0,70000000.0,0.459
