Time [second],Thrust [N],mdot [kg/s]
13.5180153055303,2174.32740986629,0.923893283817002
13.5224219792195,2174.22832211834,0.92385118045004
13.526828770246,2174.12927701794,0.92380909520444
13.5312356785885,2174.03027475453,0.923767028160705
13.5356427042257,2173.93131561629,0.923724979441282
13.5400498471358,2173.83239998697,0.923682949209231
13.5444571072972,2173.73352828312,0.923640937641545
13.5488644846876,2173.63470087119,0.923598944893939
13.5532719792847,2173.53591803614,0.92355697108749
13.5576795910659,2173.43717997013,0.923515016303851
13.5620873200086,2173.33848676862,0.923473080583579
13.56649516609,2173.23983842885,0.92343116392551
13.5709031292873,2173.14123484944,0.923389266286559
13.5753112095779,2173.04267583017,0.923347387581654
13.5797194069391,2172.94416107193,0.923305527683703
13.5841277213486,2172.84569019548,0.923263686431554
13.5885361527842,2172.74726284176,0.923221863672649
13.592944701224,2172.64887873119,0.923180059288188
13.5973533666463,2172.55053764421,0.923138273184873
13.6017621490295,2172.45223941432,0.923096505291964
13.606171048352,2172.35398392568,0.923054755560234
13.6105800645925,2172.25577111217,0.923013023961593
13.6149891977295,2172.15760095712,0.922971310488951
13.6193984477417,2172.05947349314,0.922929615156169
13.6238078146075,2171.9613888021,0.922887937998038
13.6282172983057,2171.86334701147,0.922846279068713
13.6326268988145,2171.76534824473,0.922804638420665
13.6370366161124,2171.66739258603,0.922763016089651
13.6414464501776,2171.56948007313,0.922721412091717
13.6458564009884,2171.47161069492,0.922679826422141
13.6502664685231,2171.37378439051,0.922638259055046
13.65467665276,2171.27600104889,0.92259670994327
13.6590869536774,2171.17826050888,0.922555179018323
13.6634973712537,2171.08056255907,0.922513666190372
13.6679079054677,2170.98290693778,0.922472171348231
13.672318556298,2170.88529340018,0.922430694387865
13.6767293237236,2170.78772170938,0.922389235208621
13.6811402077235,2170.69019159829,0.922347793697008
13.6855512082769,2170.59270282053,0.922306369748338
13.6899623253633,2170.49525516848,0.922264963274391
13.6943735589621,2170.39784847973,0.922223574206155
13.6987849090531,2170.30048263934,0.922182202494792
13.7031963756158,2170.20315758071,0.922140848112004
